Customer_ID,Age,Gender,City,Membership_Type,PreferredLoginDevice,Average_Rating,Last_Purchase_Date,Last_Purchase,Satisfaction Level,Product Category,Total Purchase Amount,Churn
1799,68,Male,New York,Gold,Mobile Phone,4.3,26/12/2023,12,Neutral,Electronics,845,0
1800,38,Female,Houston,Bronze,Mobile Phone,4.1,11/11/2023,57,Unsatisfied,Home,2411,1
1801,28,Male,Houston,Bronze,Computer,4.1,14/11/2023,54,Unsatisfied,Home,4312,0
1802,57,Male,Los Angeles,Silver,Mobile Phone,3.4,15/12/2023,23,Neutral,Clothing,2312,1
1803,43,Female,New York,Gold,Computer,4.1,21/12/2023,17,Neutral,Clothing,5088,0
1804,43,Female,Los Angeles,Silver,Computer,3.3,28/11/2023,40,Unsatisfied,Home,1446,0
1805,57,Male,Chicago,Bronze,Mobile Phone,3.3,30/11/2023,38,Unsatisfied,Electronics,4838,0
1806,53,Female,Chicago,Bronze,Mobile Phone,4.5,18/12/2023,20,Satisfied,Electronics,4246,0
1807,40,Male,San Francisco,Gold,Mobile Phone,3.5,1/12/2023,37,Unsatisfied,Books,2692,1
1808,40,Male,Miami,Silver,Mobile Phone,4.7,28/12/2023,10,Satisfied,Clothing,1332,1
1809,50,Female,New York,Gold,Mobile Phone,4.3,17/12/2023,21,Satisfied,Home,1088,1
1810,54,Female,San Francisco,Gold,Mobile Phone,4.8,25/12/2023,13,Satisfied,Home,4991,0
1811,63,Male,New York,Gold,Mobile Phone,3.2,14/12/2023,24,Neutral,Books,4666,0
1812,18,Female,Chicago,Bronze,Mobile Phone,3.6,29/11/2023,39,Unsatisfied,Clothing,2385,0
1813,36,Female,New York,Gold,Mobile Phone,3.4,14/12/2023,24,Neutral,Books,5029,0
1814,28,Female,Miami,Silver,Computer,4.1,16/11/2023,52,Unsatisfied,Home,4140,0
1815,28,Female,Houston,Bronze,Computer,3.4,14/12/2023,24,Neutral,Books,1758,0
1816,28,Female,New York,Gold,Mobile Phone,4.5,12/12/2023,26,Satisfied,Electronics,590,0
1817,36,Female,Houston,Bronze,Computer,3.8,6/12/2023,32,Unsatisfied,Books,3092,1
1818,36,Female,New York,Gold,Mobile Phone,3,20/12/2023,18,Neutral,Books,3491,1
1819,51,Female,Houston,Bronze,Mobile Phone,4.5,12/12/2023,26,Satisfied,Home,2673,0
1820,51,Female,New York,Gold,Mobile Phone,4.3,26/12/2023,12,Neutral,Home,2027,0
1821,69,Female,Chicago,Bronze,Mobile Phone,3.5,1/12/2023,37,Unsatisfied,Home,2183,0
1822,23,Female,Houston,Bronze,Mobile Phone,4.5,18/12/2023,20,Satisfied,Electronics,1282,0
1823,23,Female,New York,Gold,Mobile Phone,4.2,24/12/2023,14,Satisfied,Electronics,2885,0
1824,28,Male,Los Angeles,Silver,Computer,4.5,12/12/2023,26,Satisfied,Home,223,0
1825,28,Male,New York,Gold,Mobile Phone,3.1,17/12/2023,21,Neutral,Clothing,869,0
1826,39,Female,Los Angeles,Silver,Mobile Phone,4.3,26/12/2023,12,Neutral,Home,1310,1
1827,22,Female,Houston,Bronze,Mobile Phone,4.9,28/12/2023,10,Satisfied,Books,2714,1
1828,22,Female,New York,Gold,Mobile Phone,3.8,5/12/2023,33,Unsatisfied,Home,4545,1
1829,22,Female,Los Angeles,Silver,Mobile Phone,3.1,19/12/2023,19,Neutral,Books,2259,1
1830,22,Female,Miami,Silver,Mobile Phone,3.6,29/11/2023,39,Unsatisfied,Clothing,3844,1
1831,55,Female,Chicago,Bronze,Mobile Phone,4.3,26/12/2023,12,Neutral,Books,2148,0
1832,55,Female,Los Angeles,Silver,Mobile Phone,4.5,12/12/2023,26,Satisfied,Electronics,1675,0
1833,64,Male,New York,Gold,Computer,3.2,14/12/2023,24,Neutral,Clothing,2516,0
1834,64,Male,San Francisco,Gold,Mobile Phone,3.3,28/11/2023,40,Unsatisfied,Clothing,3912,0
1835,64,Male,Chicago,Bronze,Computer,4.1,21/12/2023,17,Neutral,Home,2862,0
1836,64,Male,Los Angeles,Silver,Mobile Phone,4.4,16/12/2023,22,Satisfied,Electronics,1111,0
1837,40,Female,New York,Gold,Mobile Phone,3.4,26/11/2023,42,Unsatisfied,Home,993,1
1838,37,Male,San Francisco,Gold,Mobile Phone,4.8,26/12/2023,12,Satisfied,Home,3875,1
1839,37,Male,Chicago,Bronze,Mobile Phone,3.3,28/11/2023,40,Unsatisfied,Clothing,4504,1
1840,43,Female,Miami,Silver,Mobile Phone,3.5,1/12/2023,37,Unsatisfied,Home,1706,0
1841,43,Female,San Francisco,Gold,Computer,4.2,24/12/2023,14,Satisfied,Home,4935,0
1842,58,Female,Chicago,Bronze,Mobile Phone,4.1,21/12/2023,17,Neutral,Clothing,5150,0
1843,33,Male,San Francisco,Gold,Computer,4.8,25/12/2023,13,Satisfied,Home,1526,1
1844,33,Male,Miami,Silver,Mobile Phone,4.1,9/11/2023,59,Unsatisfied,Electronics,1523,1
1845,49,Female,Chicago,Bronze,Mobile Phone,3.3,29/11/2023,39,Unsatisfied,Electronics,3815,0
1846,43,Male,Miami,Silver,Mobile Phone,3.8,5/12/2023,33,Unsatisfied,Books,2644,0
1847,24,Male,San Francisco,Gold,Mobile Phone,3.6,29/11/2023,39,Unsatisfied,Books,3091,0
1848,23,Female,San Francisco,Gold,Computer,4.9,29/12/2023,9,Satisfied,Home,2337,0
1849,56,Female,Los Angeles,Silver,Mobile Phone,4.5,15/12/2023,23,Satisfied,Books,1718,1
1850,21,Female,San Francisco,Gold,Computer,4.9,29/12/2023,9,Satisfied,Electronics,3644,0
1851,21,Female,Miami,Silver,Computer,3.8,6/12/2023,32,Unsatisfied,Home,2525,0
1852,26,Male,Miami,Silver,Mobile Phone,4.6,11/12/2023,27,Satisfied,Electronics,1623,1
1853,46,Male,New York,Gold,Mobile Phone,3.4,11/12/2023,27,Neutral,Home,320,0
1854,46,Male,Los Angeles,Silver,Computer,4.5,7/12/2023,31,Satisfied,Books,3940,0
1855,46,Male,Chicago,Bronze,Mobile Phone,4.3,23/12/2023,15,Neutral,Clothing,2991,0
1856,66,Male,San Francisco,Gold,Mobile Phone,3.6,25/11/2023,43,Unsatisfied,Electronics,4200,0
1857,34,Female,Los Angeles,Silver,Mobile Phone,4.5,4/12/2023,34,Satisfied,Home,1797,0
1858,40,Male,San Francisco,Gold,Mobile Phone,4.9,27/12/2023,11,Satisfied,Clothing,2793,0
1859,40,Male,Houston,Bronze,Mobile Phone,3,16/12/2023,22,Neutral,Home,1020,0
1860,40,Male,New York,Gold,Computer,4.5,15/12/2023,23,Satisfied,Books,4340,0
1861,40,Male,Miami,Silver,Computer,3.8,2/12/2023,36,Unsatisfied,Electronics,604,0
1862,30,Female,Chicago,Bronze,Mobile Phone,3.6,29/11/2023,39,Unsatisfied,Home,214,0
1863,30,Female,New York,Gold,Mobile Phone,4.5,12/12/2023,26,Satisfied,Clothing,2764,0
1864,30,Female,Los Angeles,Silver,Mobile Phone,4.3,25/12/2023,13,Neutral,Books,471,0
1865,31,Female,San Francisco,Gold,Mobile Phone,4,15/11/2023,53,Unsatisfied,Clothing,4485,0
1866,50,Male,Miami,Silver,Mobile Phone,4.8,25/12/2023,13,Satisfied,Electronics,2122,0
1867,50,Male,Houston,Bronze,Mobile Phone,4.1,14/11/2023,54,Unsatisfied,Home,2655,0
1868,47,Female,Miami,Silver,Mobile Phone,4.6,26/12/2023,12,Satisfied,Books,2031,0
1869,47,Female,Houston,Bronze,Mobile Phone,4.1,10/11/2023,58,Unsatisfied,Electronics,3482,0
1870,31,Male,Houston,Bronze,Mobile Phone,4.5,18/12/2023,20,Satisfied,Home,3537,0
1871,32,Female,Houston,Bronze,Mobile Phone,3.8,27/11/2023,41,Unsatisfied,Books,2477,0
1872,27,Male,New York,Gold,Computer,4.5,18/12/2023,20,Satisfied,Clothing,3215,0
1873,32,Female,Chicago,Bronze,Computer,3.3,27/11/2023,41,Unsatisfied,Electronics,547,0
1874,68,Male,New York,Gold,Mobile Phone,4.4,16/12/2023,22,Satisfied,Clothing,2405,0
1875,55,Female,Miami,Silver,Mobile Phone,3.8,5/12/2023,33,Unsatisfied,Books,2655,0
1876,52,Female,Miami,Silver,Mobile Phone,4,15/11/2023,53,Unsatisfied,Books,899,0
1877,52,Female,San Francisco,Gold,Mobile Phone,4.8,26/12/2023,12,Satisfied,Books,646,0
1878,60,Female,Houston,Bronze,Mobile Phone,4.1,6/11/2023,62,Unsatisfied,Electronics,2026,0
1879,60,Female,San Francisco,Gold,Mobile Phone,3.3,21/11/2023,47,Unsatisfied,Clothing,854,0
1880,60,Female,New York,Gold,Mobile Phone,3.4,7/12/2023,31,Neutral,Books,5235,0
1881,60,Female,Miami,Silver,Mobile Phone,4.6,24/12/2023,14,Satisfied,Clothing,4776,0
1882,63,Male,Miami,Silver,Computer,4.5,10/12/2023,28,Satisfied,Clothing,1935,0
1883,38,Male,Chicago,Bronze,Computer,4.5,2/12/2023,36,Satisfied,Clothing,5120,0
1884,38,Male,San Francisco,Gold,Computer,4.1,18/12/2023,20,Neutral,Books,2507,0
1885,35,Male,San Francisco,Gold,Mobile Phone,3.8,5/12/2023,33,Unsatisfied,Books,1593,0
1886,35,Male,Houston,Bronze,Computer,4.5,18/12/2023,20,Satisfied,Electronics,2094,0
1887,35,Male,Miami,Silver,Mobile Phone,3.1,19/12/2023,19,Neutral,Books,346,0
1888,41,Female,Houston,Bronze,Mobile Phone,3.9,21/11/2023,47,Unsatisfied,Books,4092,1
1889,42,Female,Houston,Bronze,Mobile Phone,4.1,10/11/2023,58,Unsatisfied,Books,1527,0
1890,42,Female,Miami,Silver,Mobile Phone,4.6,26/12/2023,12,Satisfied,Electronics,1444,0
1891,50,Male,Los Angeles,Silver,Mobile Phone,3,16/12/2023,22,Neutral,Electronics,1969,0
1892,50,Male,New York,Gold,Computer,3.8,30/11/2023,38,Unsatisfied,Electronics,511,0
1893,45,Male,Miami,Silver,Mobile Phone,4.9,28/12/2023,10,Satisfied,Books,2469,0
1894,28,Female,Miami,Silver,Mobile Phone,4.8,26/12/2023,12,Satisfied,Books,3432,0
1895,28,Female,Houston,Bronze,Mobile Phone,4,15/11/2023,53,Unsatisfied,Home,4291,0
1896,43,Female,Los Angeles,Silver,Computer,4.5,2/12/2023,36,Satisfied,Electronics,4913,0
1897,27,Male,Houston,Bronze,Mobile Phone,3.8,5/12/2023,33,Unsatisfied,Electronics,4833,0
1898,27,Male,Miami,Silver,Mobile Phone,4.9,28/12/2023,10,Satisfied,Electronics,4295,0
1899,66,Male,Chicago,Bronze,Mobile Phone,4.5,12/12/2023,26,Satisfied,Books,668,0
1900,66,Male,Los Angeles,Silver,Mobile Phone,3.4,15/12/2023,23,Unsatisfied,Home,2370,0
1901,19,Male,Chicago,Bronze,Mobile Phone,4.6,11/12/2023,27,Satisfied,Books,850,0
1902,49,Male,Chicago,Bronze,Mobile Phone,4.3,26/12/2023,12,Neutral,Electronics,1260,0
1903,49,Male,Los Angeles,Silver,Mobile Phone,4.5,12/12/2023,26,Satisfied,Electronics,4146,0
1904,49,Male,New York,Gold,Mobile Phone,3.1,17/12/2023,21,Unsatisfied,Electronics,4924,0
1905,54,Female,Los Angeles,Silver,Mobile Phone,4.5,15/12/2023,23,Satisfied,Clothing,2705,0
1906,46,Female,Miami,Silver,Mobile Phone,4.9,28/12/2023,10,Satisfied,Books,1932,1
1907,46,Female,Chicago,Bronze,Computer,4.5,4/12/2023,34,Satisfied,Electronics,2963,1
1908,58,Male,Los Angeles,Silver,Mobile Phone,4.7,19/12/2023,19,Satisfied,Clothing,3819,0
1909,62,Female,New York,Gold,Computer,3.1,18/12/2023,20,Neutral,Clothing,962,1
1910,42,Female,Los Angeles,Silver,Mobile Phone,4.4,16/12/2023,22,Satisfied,Clothing,2863,0
1911,42,Female,New York,Gold,Computer,3.2,14/12/2023,24,Neutral,Electronics,3456,0
1912,42,Female,Chicago,Bronze,Computer,3.9,21/11/2023,47,Unsatisfied,Home,3768,0
1913,42,Female,Los Angeles,Silver,Mobile Phone,4.7,28/12/2023,10,Satisfied,Books,875,0
1914,43,Female,Miami,Silver,Mobile Phone,4.1,14/11/2023,54,Unsatisfied,Clothing,1195,0
1915,43,Female,Houston,Bronze,Mobile Phone,3.4,15/12/2023,23,Neutral,Electronics,2085,0
1916,25,Female,Houston,Bronze,Mobile Phone,3.8,6/12/2023,32,Unsatisfied,Electronics,3222,0
1917,25,Female,New York,Gold,Mobile Phone,3,20/12/2023,18,Neutral,Home,4252,0
1918,45,Female,New York,Gold,Mobile Phone,4.3,17/12/2023,21,Satisfied,Clothing,3828,0
1919,55,Female,New York,Gold,Mobile Phone,4.5,12/12/2023,26,Satisfied,Books,1664,0
1920,55,Female,Los Angeles,Silver,Mobile Phone,4.3,25/12/2023,13,Neutral,Electronics,4057,0
1921,59,Male,San Francisco,Gold,Computer,4.7,28/12/2023,10,Satisfied,Clothing,523,1
1922,59,Male,Miami,Silver,Mobile Phone,3.9,21/11/2023,47,Unsatisfied,Electronics,3050,1
1923,59,Male,Houston,Bronze,Mobile Phone,3.2,14/12/2023,24,Neutral,Home,3778,1
1924,59,Male,Chicago,Bronze,Mobile Phone,3.5,1/12/2023,37,Unsatisfied,Electronics,2118,1
1925,40,Male,Houston,Bronze,Mobile Phone,3.2,14/12/2023,24,Neutral,Electronics,1573,0
1926,40,Male,San Francisco,Gold,Mobile Phone,4.7,28/12/2023,10,Satisfied,Clothing,2191,0
1927,40,Male,Miami,Silver,Computer,3.9,21/11/2023,47,Unsatisfied,Clothing,827,0
1928,32,Female,Miami,Silver,Computer,4.8,26/12/2023,12,Satisfied,Electronics,3778,1
1929,20,Male,Chicago,Bronze,Mobile Phone,4.1,21/12/2023,17,Neutral,Home,4276,0
1930,20,Male,Los Angeles,Silver,Mobile Phone,4.5,8/12/2023,30,Satisfied,Home,1182,0
1931,20,Male,San Francisco,Gold,Mobile Phone,3.6,26/11/2023,42,Unsatisfied,Home,605,0
1932,67,Female,Miami,Silver,Computer,3,20/12/2023,18,Neutral,Electronics,1570,0
1933,55,Female,Los Angeles,Silver,Mobile Phone,4.1,20/12/2023,18,Neutral,Books,1665,0
1934,32,Male,Los Angeles,Silver,Mobile Phone,4.5,4/12/2023,34,Satisfied,Home,599,0
1935,33,Male,Chicago,Bronze,Mobile Phone,3.6,30/11/2023,38,Unsatisfied,Home,432,1
1936,70,Male,San Francisco,Gold,Computer,4.7,28/12/2023,10,Satisfied,Books,4879,0
1937,27,Female,New York,Gold,Mobile Phone,3.1,19/12/2023,19,Neutral,Electronics,540,0
1938,27,Female,Los Angeles,Silver,Mobile Phone,4.5,18/12/2023,20,Satisfied,Books,2235,0
1939,27,Female,Houston,Bronze,Computer,3.8,5/12/2023,33,Unsatisfied,Electronics,204,0
1940,44,Female,Los Angeles,Silver,Computer,4,23/12/2023,15,Neutral,Electronics,3700,0
1941,44,Female,Chicago,Bronze,Mobile Phone,3.3,27/11/2023,41,Unsatisfied,Books,3519,0
1942,51,Female,Chicago,Bronze,Computer,4.3,25/12/2023,13,Neutral,Electronics,4674,0
1943,51,Female,San Francisco,Gold,Mobile Phone,3.6,29/11/2023,39,Unsatisfied,Home,4536,0
1944,51,Female,New York,Gold,Mobile Phone,3.4,15/12/2023,23,Neutral,Books,689,0
1945,51,Female,Los Angeles,Silver,Mobile Phone,4.5,12/12/2023,26,Satisfied,Books,2281,0
1946,30,Female,San Francisco,Gold,Mobile Phone,3.3,24/11/2023,44,Unsatisfied,Electronics,3242,0
1947,31,Female,Los Angeles,Silver,Mobile Phone,4.7,14/12/2023,24,Satisfied,Home,1188,0
1948,31,Female,Chicago,Bronze,Computer,4.1,22/12/2023,16,Neutral,Books,1094,0
1949,18,Male,Houston,Bronze,Mobile Phone,3.4,15/12/2023,23,Neutral,Clothing,3739,1
1950,18,Male,Miami,Silver,Mobile Phone,4.1,14/11/2023,54,Unsatisfied,Clothing,4401,1
1951,18,Male,New York,Gold,Mobile Phone,4.6,11/12/2023,27,Satisfied,Home,5033,1
1952,62,Female,Miami,Silver,Mobile Phone,4.9,29/12/2023,9,Satisfied,Clothing,1245,1
1953,62,Female,Los Angeles,Silver,Mobile Phone,4.7,19/12/2023,19,Satisfied,Home,4753,1
1954,62,Female,San Francisco,Gold,Computer,3.6,30/11/2023,38,Unsatisfied,Clothing,2827,1
1955,62,Female,New York,Gold,Mobile Phone,3,20/12/2023,18,Neutral,Clothing,2428,1
1956,62,Female,Houston,Bronze,Mobile Phone,3.8,6/12/2023,32,Unsatisfied,Home,766,1
1957,34,Female,Miami,Silver,Computer,4.7,9/12/2023,29,Satisfied,Clothing,2843,0
1958,23,Female,New York,Gold,Computer,4.7,16/12/2023,22,Satisfied,Home,1093,0
1959,23,Female,Houston,Bronze,Computer,3.1,17/12/2023,21,Neutral,Electronics,737,0
1960,38,Female,San Francisco,Gold,Mobile Phone,4.8,25/12/2023,13,Satisfied,Home,1755,0
1961,54,Male,Chicago,Bronze,Mobile Phone,3.3,29/11/2023,39,Unsatisfied,Books,3253,0
1962,21,Male,Chicago,Bronze,Mobile Phone,4.3,25/12/2023,13,Neutral,Electronics,1212,1
1963,21,Male,San Francisco,Gold,Computer,3.6,29/11/2023,39,Unsatisfied,Books,2044,1
1964,21,Male,Los Angeles,Silver,Mobile Phone,4.6,11/12/2023,27,Satisfied,Home,2965,1
1965,56,Female,San Francisco,Gold,Mobile Phone,4.1,20/12/2023,18,Neutral,Home,609,0
1966,36,Female,Miami,Silver,Computer,3.8,5/12/2023,33,Unsatisfied,Home,3666,0
1967,36,Female,San Francisco,Gold,Computer,4.9,28/12/2023,10,Satisfied,Books,4057,0
1968,36,Female,Chicago,Bronze,Mobile Phone,3.6,29/11/2023,39,Unsatisfied,Clothing,3147,0
1969,23,Male,Chicago,Bronze,Mobile Phone,4.9,28/12/2023,10,Satisfied,Clothing,4568,0
1970,31,Male,Chicago,Bronze,Mobile Phone,3.6,29/11/2023,39,Unsatisfied,Home,998,0
1971,31,Male,San Francisco,Gold,Mobile Phone,4.9,28/12/2023,10,Satisfied,Books,3131,0
1972,49,Female,Chicago,Bronze,Mobile Phone,3.6,22/11/2023,46,Unsatisfied,Clothing,1176,0
1973,29,Male,San Francisco,Gold,Mobile Phone,3.1,16/12/2023,22,Neutral,Clothing,2717,0
1974,20,Male,Chicago,Bronze,Mobile Phone,3.6,30/11/2023,38,Unsatisfied,Home,4209,0
1975,20,Male,Los Angeles,Silver,Mobile Phone,4.3,26/12/2023,12,Neutral,Books,1505,0
1976,20,Male,New York,Gold,Mobile Phone,4.5,12/12/2023,26,Satisfied,Home,1507,0
1977,43,Male,Los Angeles,Silver,Mobile Phone,4.3,25/12/2023,13,Neutral,Electronics,1952,0
1978,43,Male,Houston,Bronze,Mobile Phone,3.4,15/12/2023,23,Neutral,Clothing,3596,0
1979,43,Male,New York,Gold,Mobile Phone,4.6,11/12/2023,27,Satisfied,Clothing,1001,0
1980,43,Male,Chicago,Bronze,Computer,3.6,29/11/2023,39,Unsatisfied,Home,2521,0
1981,24,Female,Houston,Bronze,Computer,4.4,16/12/2023,22,Satisfied,Books,1079,1
1982,24,Female,Miami,Silver,Mobile Phone,3.2,14/12/2023,24,Neutral,Books,768,1
1983,32,Female,San Francisco,Gold,Mobile Phone,3.6,29/11/2023,39,Unsatisfied,Home,2670,1
1984,32,Female,Chicago,Bronze,Computer,4.3,25/12/2023,13,Neutral,Clothing,2602,1
1985,32,Female,Los Angeles,Silver,Mobile Phone,4.5,12/12/2023,26,Satisfied,Home,1619,1
1986,65,Male,New York,Gold,Computer,3.4,14/12/2023,24,Neutral,Clothing,1146,0
1987,21,Male,Miami,Silver,Computer,4.1,14/11/2023,54,Unsatisfied,Clothing,1595,0
1988,20,Male,Houston,Bronze,Computer,3.4,15/12/2023,23,Neutral,Books,366,0
1989,20,Male,Los Angeles,Silver,Mobile Phone,4.3,25/12/2023,13,Neutral,Electronics,3280,0
1990,20,Male,New York,Gold,Mobile Phone,4.6,11/12/2023,27,Satisfied,Home,3433,0
1991,20,Male,Miami,Silver,Mobile Phone,4.1,14/11/2023,54,Unsatisfied,Electronics,1526,0
1992,27,Female,San Francisco,Gold,Mobile Phone,4.7,29/12/2023,9,Satisfied,Home,2544,1
1993,61,Male,New York,Gold,Mobile Phone,3.1,19/12/2023,19,Neutral,Books,4878,0
1994,44,Female,New York,Gold,Mobile Phone,3.4,15/12/2023,23,Neutral,Clothing,238,0
1995,63,Male,Houston,Bronze,Mobile Phone,3.4,15/12/2023,23,Unsatisfied,Books,3654,0
1996,33,Male,Houston,Bronze,Computer,3,20/12/2023,18,Neutral,Books,270,1
1997,67,Male,Chicago,Bronze,Mobile Phone,4.1,21/12/2023,17,Neutral,Home,5248,1
1998,48,Male,Chicago,Bronze,Computer,3.6,29/11/2023,39,Unsatisfied,Clothing,439,0
1999,48,Male,Los Angeles,Silver,Mobile Phone,4.3,25/12/2023,13,Neutral,Electronics,2817,0
2000,34,Male,Chicago,Bronze,Mobile Phone,4.3,22/12/2023,16,Neutral,Electronics,1617,1
2001,34,Male,San Francisco,Gold,Computer,3.6,23/11/2023,45,Unsatisfied,Books,1863,1
2002,23,Male,Los Angeles,Silver,Mobile Phone,4.5,18/12/2023,20,Satisfied,Books,479,0
2003,46,Female,Houston,Bronze,Mobile Phone,3,11/12/2023,27,Neutral,Electronics,4141,0
2004,20,Female,Los Angeles,Silver,Mobile Phone,3.4,15/12/2023,23,Neutral,Electronics,1162,0
2005,33,Female,Chicago,Bronze,Mobile Phone,3.6,28/11/2023,40,Unsatisfied,Electronics,2752,0
2006,33,Female,San Francisco,Gold,Mobile Phone,4.9,28/12/2023,10,Satisfied,Electronics,4536,0
2007,33,Female,Los Angeles,Silver,Mobile Phone,4.3,24/12/2023,14,Neutral,Electronics,3069,0
2008,64,Female,San Francisco,Gold,Computer,3.6,30/11/2023,38,Unsatisfied,Home,5088,0
2009,65,Female,Houston,Bronze,Computer,3.8,28/11/2023,40,Unsatisfied,Clothing,4833,0
2010,20,Female,Houston,Bronze,Mobile Phone,4.4,16/12/2023,22,Satisfied,Home,2106,0
2011,31,Male,New York,Gold,Computer,3.8,26/11/2023,42,Unsatisfied,Home,5060,1
2012,31,Male,Houston,Bronze,Mobile Phone,4.9,25/12/2023,13,Satisfied,Clothing,390,1
2013,31,Male,Los Angeles,Silver,Mobile Phone,3,11/12/2023,27,Neutral,Home,4072,1
2014,31,Male,Miami,Silver,Computer,3.6,20/11/2023,48,Unsatisfied,Electronics,913,1
2015,20,Female,Houston,Bronze,Mobile Phone,4.6,11/12/2023,27,Satisfied,Home,1236,0
2016,20,Female,New York,Gold,Computer,4.3,25/12/2023,13,Neutral,Clothing,3343,0
2017,20,Female,San Francisco,Gold,Mobile Phone,4.1,14/11/2023,54,Unsatisfied,Home,3826,0
2018,20,Female,Miami,Silver,Computer,3.4,15/12/2023,23,Neutral,Books,219,0
2019,50,Male,San Francisco,Gold,Mobile Phone,4,13/11/2023,55,Unsatisfied,Electronics,1535,0
2020,50,Male,Chicago,Bronze,Computer,4.7,26/12/2023,12,Satisfied,Home,3942,0
2021,47,Male,San Francisco,Gold,Mobile Phone,4.7,28/12/2023,10,Satisfied,Clothing,562,0
2022,66,Male,Chicago,Bronze,Mobile Phone,4.3,24/12/2023,14,Neutral,Home,978,0
2023,33,Male,Los Angeles,Silver,Computer,3.4,15/12/2023,23,Neutral,Electronics,1940,0
2024,39,Male,Chicago,Bronze,Mobile Phone,3.6,29/11/2023,39,Unsatisfied,Books,4965,0
2025,28,Female,New York,Gold,Mobile Phone,3.4,9/12/2023,29,Neutral,Books,4990,0
2026,28,Female,Los Angeles,Silver,Mobile Phone,4.5,5/12/2023,33,Satisfied,Electronics,1706,0
2027,68,Male,New York,Gold,Mobile Phone,4.6,11/12/2023,27,Satisfied,Home,2853,0
2028,57,Male,Miami,Silver,Mobile Phone,4.9,29/12/2023,9,Satisfied,Clothing,898,0
2029,57,Male,San Francisco,Gold,Mobile Phone,3.6,30/11/2023,38,Unsatisfied,Electronics,4191,0
2030,55,Male,Houston,Bronze,Mobile Phone,3.2,13/12/2023,25,Neutral,Clothing,4797,0
2031,55,Male,New York,Gold,Mobile Phone,4.5,10/12/2023,28,Satisfied,Electronics,3505,0
2032,67,Female,New York,Gold,Mobile Phone,3,20/12/2023,18,Neutral,Books,4025,1
2033,67,Female,Los Angeles,Silver,Mobile Phone,4.7,19/12/2023,19,Satisfied,Clothing,3851,1
2034,40,Female,New York,Gold,Mobile Phone,4.1,21/12/2023,17,Neutral,Home,498,0
2035,41,Female,New York,Gold,Mobile Phone,4.5,18/12/2023,20,Satisfied,Clothing,519,0
2036,18,Male,Houston,Bronze,Mobile Phone,4.7,28/12/2023,10,Satisfied,Books,1606,0
2037,27,Female,Miami,Silver,Mobile Phone,4.6,11/12/2023,27,Satisfied,Electronics,1766,0
2038,27,Female,San Francisco,Gold,Computer,3.4,15/12/2023,23,Neutral,Books,2509,0
2039,27,Female,Chicago,Bronze,Mobile Phone,4.1,14/11/2023,54,Unsatisfied,Clothing,3165,0
2040,18,Male,San Francisco,Gold,Mobile Phone,4.9,27/12/2023,11,Satisfied,Electronics,4098,0
2041,67,Female,Chicago,Bronze,Mobile Phone,4,23/12/2023,15,Neutral,Electronics,3203,0
2042,67,Female,Los Angeles,Silver,Mobile Phone,4.7,17/12/2023,21,Satisfied,Books,2616,0
2043,67,Female,San Francisco,Gold,Computer,3.3,27/11/2023,41,Unsatisfied,Clothing,3886,0
2044,66,Male,Chicago,Bronze,Mobile Phone,3.5,1/12/2023,37,Unsatisfied,Home,2790,1
2045,64,Female,Los Angeles,Silver,Mobile Phone,4,23/12/2023,15,Neutral,Clothing,4765,0
2046,64,Female,New York,Gold,Computer,4.7,19/12/2023,19,Satisfied,Electronics,4814,0
2047,64,Male,New York,Gold,Mobile Phone,4.3,25/12/2023,13,Neutral,Clothing,4583,0
2048,64,Male,Los Angeles,Silver,Computer,3.6,29/11/2023,39,Unsatisfied,Clothing,3430,0
2049,20,Male,Chicago,Bronze,Mobile Phone,4.8,29/12/2023,9,Satisfied,Electronics,349,0
2050,20,Male,Los Angeles,Silver,Mobile Phone,3.6,28/11/2023,40,Unsatisfied,Clothing,4030,0
2051,28,Female,Houston,Bronze,Computer,3.4,7/12/2023,31,Neutral,Books,4467,0
2052,61,Male,Miami,Silver,Computer,3.8,6/12/2023,32,Unsatisfied,Home,3659,0
2053,53,Male,San Francisco,Gold,Mobile Phone,3.3,29/11/2023,39,Unsatisfied,Clothing,3028,1
2054,46,Female,Chicago,Bronze,Computer,4.1,21/12/2023,17,Neutral,Books,4502,0
2055,19,Female,San Francisco,Gold,Mobile Phone,3.3,28/11/2023,40,Unsatisfied,Home,1340,0
2056,41,Female,San Francisco,Gold,Mobile Phone,4.7,28/12/2023,10,Satisfied,Electronics,3158,0
2057,70,Female,Chicago,Bronze,Computer,3.3,29/11/2023,39,Unsatisfied,Clothing,1225,0
2058,23,Male,San Francisco,Gold,Mobile Phone,4.7,26/12/2023,12,Satisfied,Home,3857,1
2059,63,Male,Houston,Bronze,Mobile Phone,4.3,26/12/2023,12,Neutral,Clothing,4853,0
2060,63,Male,New York,Gold,Mobile Phone,3.6,30/11/2023,38,Unsatisfied,Electronics,2497,0
2061,45,Male,San Francisco,Gold,Mobile Phone,3.6,22/11/2023,46,Unsatisfied,Clothing,2996,0
2062,45,Male,Miami,Silver,Mobile Phone,4.9,26/12/2023,12,Satisfied,Clothing,1713,0
2063,45,Male,New York,Gold,Mobile Phone,3,12/12/2023,26,Neutral,Home,772,0
2064,45,Male,Houston,Bronze,Mobile Phone,3.8,28/11/2023,40,Unsatisfied,Home,3429,0
